language,sentence_id,token_id,head_id,dependent_id,intervener_id,dependency_relation,dependency_distance,direction,intervener_upos,head_upos,dependent_upos,arity,subtree_size,depth,modifies,complexity_score,efficiency_ratio,language_label,treebank,typology,family,region,condition,replicate,source_file,morphological_richness,head_form,dependent_form,intervener_form
marathi,490,8,10,7,8,subj,2,left,NOUN,VERB,PRON,0,1,4,neither,2.8000000000000003,0.7142857142857142,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-dev.conllu,3,लागला,तो,उत्तर
marathi,490,9,10,7,9,subj,2,left,VERB,VERB,PRON,1,2,3,modifies_head,4.050000000000001,0.4938271604938271,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-dev.conllu,2,लागला,तो,देऊ
marathi,490,6,5,10,6,comp:obj,4,right,PRON,SCONJ,VERB,0,1,2,modifies_head,1.8499999999999999,2.1621621621621623,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-dev.conllu,4,असे,लागला,जो
marathi,490,7,5,10,7,comp:obj,4,right,PRON,SCONJ,VERB,0,1,3,modifies_dependent,2.2500000000000004,1.7777777777777775,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-dev.conllu,6,असे,लागला,तो
marathi,490,8,5,10,8,comp:obj,4,right,NOUN,SCONJ,VERB,0,1,4,neither,2.8000000000000003,1.4285714285714284,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-dev.conllu,3,असे,लागला,उत्तर
marathi,490,9,5,10,9,comp:obj,4,right,VERB,SCONJ,VERB,1,2,3,modifies_dependent,4.050000000000001,0.9876543209876542,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-dev.conllu,2,असे,लागला,देऊ
marathi,391,3,8,2,3,subj,5,left,PRON,AUX,VERB,0,1,5,neither,3.0500000000000003,1.6393442622950818,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,5,होते,विकणे,त्या
marathi,391,4,8,2,4,subj,5,left,ADP,AUX,VERB,1,2,4,neither,4.2,1.1904761904761905,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,1,होते,विकणे,च्या
marathi,391,5,8,2,5,subj,5,left,NOUN,AUX,VERB,1,3,3,neither,4.6,1.0869565217391306,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,3,होते,विकणे,जिवा
marathi,391,6,8,2,6,subj,5,left,ADP,AUX,VERB,1,4,2,neither,4.6000000000000005,1.0869565217391304,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,0,होते,विकणे,वर
marathi,391,7,8,2,7,subj,5,left,VERB,AUX,VERB,1,5,1,modifies_head,5.050000000000001,0.99009900990099,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,2,होते,विकणे,येत
marathi,393,3,5,2,3,udep,2,left,ADJ,VERB,NOUN,0,1,2,neither,1.95,1.0256410256410258,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,3,सापडले,पाशात,सारे
marathi,393,4,5,2,4,udep,2,left,NOUN,VERB,NOUN,1,2,1,modifies_head,3.2,0.625,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,3,सापडले,पाशात,शेतकरी
marathi,395,3,4,2,3,udep@poss,1,left,ADJ,NOUN,ADP,0,1,2,modifies_head,1.95,0.5128205128205129,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,3,मालक,चे,मूळचे
marathi,395,5,6,4,5,subj,1,left,ADJ,VERB,NOUN,0,1,1,modifies_head,1.55,0.6451612903225806,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,1,झाले,मालक,मजूर
marathi,397,2,3,1,2,subj,1,left,PRON,ADV,PROPN,0,1,3,modifies_head,2.2500000000000004,0.44444444444444436,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,6,सहन,केशवचंद्रांना,ते
marathi,399,3,7,2,3,mod,4,left,DET,VERB,ADV,0,1,2,neither,1.7999999999999998,2.2222222222222223,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,4,झाली,सकाळी,ती
marathi,399,4,7,2,4,mod,4,left,NOUN,VERB,ADV,0,1,3,neither,2.4000000000000004,1.6666666666666665,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,3,झाली,सकाळी,शेवट
marathi,399,5,7,2,5,mod,4,left,ADP,VERB,ADV,1,2,2,neither,3.4,1.1764705882352942,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,2,झाली,सकाळी,ची
marathi,399,6,7,2,6,mod,4,left,NOUN,VERB,ADV,2,4,1,modifies_head,5.4,0.7407407407407407,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,3,झाली,सकाळी,बाचाबाची
marathi,399,4,6,3,4,det,2,left,NOUN,NOUN,DET,0,1,3,neither,2.4000000000000004,0.8333333333333333,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,3,बाचाबाची,ती,शेवट
marathi,399,5,6,3,5,det,2,left,ADP,NOUN,DET,1,2,2,modifies_head,3.4,0.5882352941176471,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,2,बाचाबाची,ती,ची
marathi,400,2,5,1,2,subj,3,left,ADV,VERB,NOUN,0,1,1,modifies_head,1.55,1.9354838709677418,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,0,लाटणार,सावकार,का
marathi,400,3,5,1,3,subj,3,left,DET,VERB,NOUN,0,1,2,neither,1.7999999999999998,1.6666666666666667,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,4,लाटणार,सावकार,ही
marathi,400,4,5,1,4,subj,3,left,NOUN,VERB,NOUN,1,2,1,modifies_head,3.2,0.9375,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,3,लाटणार,सावकार,जमीन
marathi,400,3,5,2,3,mod,2,left,DET,VERB,ADV,0,1,2,neither,1.7999999999999998,1.1111111111111112,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,4,लाटणार,का,ही
marathi,400,4,5,2,4,mod,2,left,NOUN,VERB,ADV,1,2,1,modifies_head,3.2,0.625,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,3,लाटणार,का,जमीन
marathi,401,4,5,3,4,udep@poss,1,left,PRON,NOUN,ADP,0,1,1,modifies_head,1.45,0.6896551724137931,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,4,मालक,चा,मी
marathi,402,2,10,1,2,mod,8,left,PRON,VERB,ADV,0,1,1,modifies_head,1.45,5.517241379310345,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,4,लागेल,उद्या,मला
marathi,402,3,10,1,3,mod,8,left,ADV,VERB,ADV,0,1,1,modifies_head,1.55,5.161290322580645,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,0,लागेल,उद्या,येथे
marathi,402,4,10,1,4,mod,8,left,NOUN,VERB,ADV,0,1,2,neither,2.0,4.0,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,3,लागेल,उद्या,मजूर
marathi,402,5,10,1,5,mod,8,left,SCONJ,VERB,ADV,1,2,1,modifies_head,2.95,2.711864406779661,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,0,लागेल,उद्या,म्हणून
marathi,402,6,10,1,6,mod,8,left,ADV,VERB,ADV,0,1,1,modifies_head,1.55,5.161290322580645,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,0,लागेल,उद्या,का
marathi,402,7,10,1,7,mod,8,left,NOUN,VERB,ADV,0,1,2,neither,2.0,4.0,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,3,लागेल,उद्या,कामा
marathi,402,8,10,1,8,mod,8,left,ADP,VERB,ADV,1,2,1,modifies_head,3.0,2.6666666666666665,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,0,लागेल,उद्या,साठी
marathi,402,9,10,1,9,mod,8,left,VERB,VERB,ADV,0,1,1,modifies_head,1.65,4.848484848484849,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,5,लागेल,उद्या,यावे
marathi,402,3,10,2,3,subj,7,left,ADV,VERB,PRON,0,1,1,modifies_head,1.55,4.516129032258064,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,0,लागेल,मला,येथे
marathi,402,4,10,2,4,subj,7,left,NOUN,VERB,PRON,0,1,2,neither,2.0,3.5,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,3,लागेल,मला,मजूर
marathi,402,5,10,2,5,subj,7,left,SCONJ,VERB,PRON,1,2,1,modifies_head,2.95,2.3728813559322033,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,0,लागेल,मला,म्हणून
marathi,402,6,10,2,6,subj,7,left,ADV,VERB,PRON,0,1,1,modifies_head,1.55,4.516129032258064,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,0,लागेल,मला,का
marathi,402,7,10,2,7,subj,7,left,NOUN,VERB,PRON,0,1,2,neither,2.0,3.5,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,3,लागेल,मला,कामा
marathi,402,8,10,2,8,subj,7,left,ADP,VERB,PRON,1,2,1,modifies_head,3.0,2.3333333333333335,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,0,लागेल,मला,साठी
marathi,402,9,10,2,9,subj,7,left,VERB,VERB,PRON,0,1,1,modifies_head,1.65,4.242424242424242,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,5,लागेल,मला,यावे
marathi,402,4,10,3,4,mod,6,left,NOUN,VERB,ADV,0,1,2,neither,2.0,3.0,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,3,लागेल,येथे,मजूर
marathi,402,5,10,3,5,mod,6,left,SCONJ,VERB,ADV,1,2,1,modifies_head,2.95,2.0338983050847457,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,0,लागेल,येथे,म्हणून
marathi,402,6,10,3,6,mod,6,left,ADV,VERB,ADV,0,1,1,modifies_head,1.55,3.8709677419354835,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,0,लागेल,येथे,का
marathi,402,7,10,3,7,mod,6,left,NOUN,VERB,ADV,0,1,2,neither,2.0,3.0,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,3,लागेल,येथे,कामा
marathi,402,8,10,3,8,mod,6,left,ADP,VERB,ADV,1,2,1,modifies_head,3.0,2.0,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,0,लागेल,येथे,साठी
marathi,402,9,10,3,9,mod,6,left,VERB,VERB,ADV,0,1,1,modifies_head,1.65,3.6363636363636367,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,5,लागेल,येथे,यावे
marathi,402,6,10,5,6,mod,4,left,ADV,VERB,SCONJ,0,1,1,modifies_head,1.55,2.5806451612903225,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,0,लागेल,म्हणून,का
marathi,402,7,10,5,7,mod,4,left,NOUN,VERB,SCONJ,0,1,2,neither,2.0,2.0,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,3,लागेल,म्हणून,कामा
marathi,402,8,10,5,8,mod,4,left,ADP,VERB,SCONJ,1,2,1,modifies_head,3.0,1.3333333333333333,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,0,लागेल,म्हणून,साठी
marathi,402,9,10,5,9,mod,4,left,VERB,VERB,SCONJ,0,1,1,modifies_head,1.65,2.4242424242424243,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,5,लागेल,म्हणून,यावे
marathi,402,7,10,6,7,mod,3,left,NOUN,VERB,ADV,0,1,2,neither,2.0,1.5,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,3,लागेल,का,कामा
marathi,402,8,10,6,8,mod,3,left,ADP,VERB,ADV,1,2,1,modifies_head,3.0,1.0,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,0,लागेल,का,साठी
marathi,402,9,10,6,9,mod,3,left,VERB,VERB,ADV,0,1,1,modifies_head,1.65,1.8181818181818183,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,5,लागेल,का,यावे
marathi,402,9,10,8,9,udep,1,left,VERB,VERB,ADP,0,1,1,modifies_head,1.65,0.6060606060606061,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,5,लागेल,साठी,यावे
marathi,403,2,6,1,2,subj,4,left,NOUN,NOUN,PROPN,0,1,6,neither,3.6000000000000005,1.111111111111111,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,3,विचार,भीमा,विहिरी
marathi,403,3,6,1,3,subj,4,left,ADP,NOUN,PROPN,1,2,5,neither,4.6000000000000005,0.8695652173913042,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,1,विचार,भीमा,च्या
marathi,403,4,6,1,4,subj,4,left,NOUN,NOUN,PROPN,1,3,4,neither,5.0,0.8,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,3,विचार,भीमा,काठी
marathi,403,5,6,1,5,subj,4,left,VERB,NOUN,PROPN,1,4,3,modifies_head,5.25,0.7619047619047619,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,2,विचार,भीमा,बसून
marathi,404,4,6,3,4,subj,2,left,NOUN,VERB,NOUN,0,1,1,modifies_head,1.6,1.25,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,3,काळवंडले,तोंड,चिंतेने
marathi,404,5,6,3,5,subj,2,left,ADV,VERB,NOUN,0,1,1,modifies_head,1.55,1.2903225806451613,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,0,काळवंडले,तोंड,जरा
marathi,404,5,6,4,5,udep,1,left,ADV,VERB,NOUN,0,1,1,modifies_head,1.55,0.6451612903225806,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,0,काळवंडले,चिंतेने,जरा
marathi,405,2,10,1,2,mod,8,left,PRON,VERB,ADV,0,1,3,neither,2.2500000000000004,3.555555555555555,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,5,आली,इतक्यात,त्या
marathi,405,3,10,1,3,mod,8,left,ADP,VERB,ADV,1,2,2,neither,3.4,2.3529411764705883,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,2,आली,इतक्यात,ची
marathi,405,4,10,1,4,mod,8,left,NOUN,VERB,ADV,3,5,1,modifies_head,7.0,1.1428571428571428,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,3,आली,इतक्यात,वडील
marathi,405,5,10,1,5,mod,8,left,NOUN,VERB,ADV,0,1,2,neither,2.0,4.0,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,3,आली,इतक्यात,मुलगी
marathi,405,6,10,1,6,mod,8,left,PROPN,VERB,ADV,0,1,2,neither,1.95,4.102564102564103,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,3,आली,इतक्यात,भीमी
marathi,405,7,10,1,7,mod,8,left,ADJ,VERB,ADV,0,1,3,neither,2.3500000000000005,3.4042553191489353,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,1,आली,इतक्यात,लहान
marathi,405,8,10,1,8,mod,8,left,NOUN,VERB,ADV,1,2,2,neither,3.6,2.2222222222222223,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,3,आली,इतक्यात,भावंडाला
marathi,405,9,10,1,9,mod,8,left,VERB,VERB,ADV,1,3,1,modifies_head,3.8499999999999996,2.077922077922078,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,2,आली,इतक्यात,घेऊन
marathi,405,5,10,4,5,subj,5,left,NOUN,VERB,NOUN,0,1,2,modifies_dependent,2.0,2.5,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,3,आली,वडील,मुलगी
marathi,405,6,10,4,6,subj,5,left,PROPN,VERB,NOUN,0,1,2,modifies_dependent,1.95,2.5641025641025643,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,3,आली,वडील,भीमी
marathi,405,7,10,4,7,subj,5,left,ADJ,VERB,NOUN,0,1,3,neither,2.3500000000000005,2.1276595744680846,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,1,आली,वडील,लहान
marathi,405,8,10,4,8,subj,5,left,NOUN,VERB,NOUN,1,2,2,neither,3.6,1.3888888888888888,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,3,आली,वडील,भावंडाला
marathi,405,9,10,4,9,subj,5,left,VERB,VERB,NOUN,1,3,1,modifies_head,3.8499999999999996,1.298701298701299,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,2,आली,वडील,घेऊन
marathi,405,5,4,6,5,conj:appos,1,right,NOUN,NOUN,PROPN,0,1,2,modifies_head,2.0,0.5,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,3,वडील,भीमी,मुलगी
marathi,406,4,7,2,4,vocative,3,left,NOUN,AUX,NOUN,0,1,1,modifies_head,1.6,1.875,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,3,आहे,बाबा,आईने
marathi,406,5,7,2,5,vocative,3,left,ADV,AUX,NOUN,0,1,2,neither,1.95,1.5384615384615385,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,0,आहे,बाबा,घरी
marathi,406,6,7,2,6,vocative,3,left,VERB,AUX,NOUN,1,2,1,modifies_head,3.25,0.9230769230769231,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,5,आहे,बाबा,बोलावले
marathi,406,5,7,4,5,subj,2,left,ADV,AUX,NOUN,0,1,2,neither,1.95,1.0256410256410258,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,0,आहे,आईने,घरी
marathi,406,6,7,4,6,subj,2,left,VERB,AUX,NOUN,1,2,1,modifies_head,3.25,0.6153846153846154,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,5,आहे,आईने,बोलावले
marathi,406,10,7,11,10,parataxis,1,right,PRON,AUX,VERB,0,1,2,modifies_dependent,1.8499999999999999,0.5405405405405406,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,6,आहे,म्हणाली,ती
marathi,407,3,2,5,3,vocative,1,right,INTJ,ADV,NOUN,0,1,1,modifies_head,1.5,0.6666666666666666,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,0,कशाला,पोरी,ग
marathi,408,3,4,2,3,subj,1,left,VERB,AUX,NOUN,1,2,1,modifies_head,3.25,0.3076923076923077,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,5,आहे,सावकार,आला
marathi,408,4,3,5,4,udep,1,right,AUX,VERB,ADV,2,4,0,neither,4.800000000000001,0.20833333333333331,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,5,आला,घरी,आहे
marathi,410,6,3,8,6,parataxis,2,right,NUM,VERB,VERB,0,1,3,neither,2.2500000000000004,0.8888888888888887,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,0,म्हणाला,घ्या,हजार
marathi,410,7,3,8,7,parataxis,2,right,NOUN,VERB,VERB,1,2,2,modifies_dependent,3.6,0.5555555555555556,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,3,म्हणाला,घ्या,रुपये
marathi,410,10,11,9,10,cc,1,left,NOUN,VERB,CCONJ,0,1,3,modifies_head,2.4000000000000004,0.41666666666666663,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,3,द्या,व,शेत
marathi,410,9,8,11,9,conj:coord,2,right,CCONJ,VERB,VERB,0,1,3,modifies_dependent,2.1500000000000004,0.9302325581395348,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,0,घ्या,द्या,व
marathi,410,10,8,11,10,conj:coord,2,right,NOUN,VERB,VERB,0,1,3,modifies_dependent,2.4000000000000004,0.8333333333333333,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,3,घ्या,द्या,शेत
marathi,410,15,16,14,15,cc,1,left,PRON,VERB,CCONJ,0,1,2,modifies_head,1.8499999999999999,0.5405405405405406,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,4,म्हणाला,आणि,मला
marathi,410,6,3,16,6,conj:coord,8,right,NUM,VERB,VERB,0,1,3,neither,2.2500000000000004,3.555555555555555,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,0,म्हणाला,म्हणाला,हजार
marathi,410,7,3,16,7,conj:coord,8,right,NOUN,VERB,VERB,1,2,2,neither,3.6,2.2222222222222223,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,3,म्हणाला,म्हणाला,रुपये
marathi,410,8,3,16,8,conj:coord,8,right,VERB,VERB,VERB,2,6,1,modifies_head,6.65,1.2030075187969924,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,4,म्हणाला,म्हणाला,घ्या
marathi,410,9,3,16,9,conj:coord,8,right,CCONJ,VERB,VERB,0,1,3,neither,2.1500000000000004,3.720930232558139,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,0,म्हणाला,म्हणाला,व
marathi,410,10,3,16,10,conj:coord,8,right,NOUN,VERB,VERB,0,1,3,neither,2.4000000000000004,3.333333333333333,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,3,म्हणाला,म्हणाला,शेत
marathi,410,11,3,16,11,conj:coord,8,right,VERB,VERB,VERB,2,3,2,neither,5.25,1.5238095238095237,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,4,म्हणाला,म्हणाला,द्या
marathi,410,14,3,16,14,conj:coord,8,right,CCONJ,VERB,VERB,0,1,2,modifies_dependent,1.75,4.571428571428571,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,0,म्हणाला,म्हणाला,आणि
marathi,410,15,3,16,15,conj:coord,8,right,PRON,VERB,VERB,0,1,2,modifies_dependent,1.8499999999999999,4.324324324324325,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,4,म्हणाला,म्हणाला,मला
marathi,410,22,24,21,22,subj,2,left,PRON,AUX,NOUN,0,1,4,neither,2.6500000000000004,0.7547169811320754,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,3,नाही,बापाला,काही
marathi,410,23,24,21,23,subj,2,left,VERB,AUX,NOUN,1,2,3,modifies_head,4.050000000000001,0.4938271604938271,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,2,नाही,बापाला,कळत
marathi,410,19,16,24,19,parataxis,5,right,PRON,VERB,AUX,0,1,5,neither,3.0500000000000003,1.6393442622950818,Marathi,SUD_Marathi-UFAL,SOV,Indo-Aryan,South Asia,real,0,mr_ufal-sud-test.conllu,3,म्हणाला,नाही,तुझ
